source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra,pmra_error,pmdec,pmdec_error
3140347011569541504,108.67757374460142,0.09520304778358006,4.582057675942917,0.08332760383520897,0.08970778217043109,0.10872774306279118,16.9975,0.73641586,,,NOT_AVAILABLE,6144.5,,-0.13662831688507715,0.1804475490988642,-0.013197626657981005,0.1585050404265605
1475242277434049792,201.6759444184947,0.12284572750321647,36.96492097373717,0.11130168499152854,0.01265195222654228,0.1882200353406458,18.25937,0.35505104,,,NOT_AVAILABLE,,,-0.21578253860139388,0.24303513683156408,-0.06297046665785246,0.19229565189019815
1475468364512286720,202.83667590526224,0.12396317851365996,38.30809316772438,0.11428435788817556,-0.02764733449755023,0.19986991410631472,18.52255,0.4906025,,,NOT_AVAILABLE,,,0.034581505073049905,0.2055164046743508,0.10982938922140666,0.20231608694211287
1475412667376408192,202.8597793803925,0.09770759292598555,37.934671854045476,0.08014326494643921,-0.020341105706257568,0.13821690821736637,18.042776,0.8624821,,,NOT_AVAILABLE,,,-0.06796408930828285,0.18022117332296114,-0.10178490631393723,0.13597546614933365
1178561256773243520,219.88961779644268,0.1198542859724831,11.805080198351085,0.09744620372028062,0.02785494993030869,0.12466257393522644,17.791426,0.468256,,,NOT_AVAILABLE,,,-0.2392432634738224,0.23972917373410282,0.18848199774222987,0.19805208848990022
531838653440606336,18.95595600168866,0.13930290243226695,68.38370927115011,0.13154383891549154,0.1329725473449318,0.16370375630828088,18.398182,1.5046043,,,NOT_AVAILABLE,,,0.23221732868451622,0.235277328775341,0.16104147809350877,0.23589532210503392
531835698502934656,18.41094698946976,0.11722603084699441,68.3349937345021,0.11178558250224609,0.12311672074582253,0.13618103374659676,18.24237,1.9023094,,,NOT_AVAILABLE,,,-0.03449864336417578,0.21425002614775177,0.02330759710537929,0.2098314771308742
531859445380948352,21.001227695330137,0.11192068166783264,68.32212610035332,0.12737359552251587,0.009494871304941744,0.14937045335637086,18.46871,1.5425777,,,NOT_AVAILABLE,,,0.07207819254659446,0.23394881624118558,-0.0719544086223531,0.24964117054669274
531838619080852864,18.988421111343325,0.14043495157139763,68.37677357442601,0.13364870768511636,0.11447643301047512,0.173429512778037,18.414314,1.8978882,,,NOT_AVAILABLE,,,-0.05122243007258688,0.24361633116977016,-0.16472540330239938,0.23281977839757953
531862709556077696,20.867359574110974,0.09149685897539402,68.35495376813488,0.10731086276141188,0.09368987680207165,0.12017861256289328,18.12389,1.5879498,,,NOT_AVAILABLE,,,-0.1768505475048992,0.18609772411971093,0.04412176972034476,0.2025868930384127
